_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
65fc80689c9c7becc573477e,,66.6,95.73,66.6,72.29,333;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1711046760000
65fa40909c9c7becc55bf8af,,56.2,93.75,56.2,65.47,281;0;0;0,time,60,-1,1,60,0,1.43,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1710899344000
65fa404d9c9c7becc55bf68e,,64.4,95.86,64.4,67.44,322;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1710899277000
65f9acfc9c9c7becc555a924,,61.4,94.53,61.4,69.95,307;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1710861564000
65e7ee91d7bfb8ea57059cfc,,43.72,90.12,43.72,49.11,139;0;0;0,custom,custom,-1,0,38.16,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709698705000
65e7ee3ad7bfb8ea57059a36,,70.2,97.78,70.2,75.82,351;0;0;0,time,60,-1,2,60,0,4.13,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709698618000
65e7edf3d7bfb8ea5705979b,,48.97,93.13,48.97,61.18,212;0;0;0,custom,custom,-1,0,51.96,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709698547000
65e7ed9dd7bfb8ea57059475,,68.4,97.44,68.4,72.61,342;0;0;0,time,60,-1,1,60,0,5.72,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709698461000
65e74ba7d7bfb8ea57fed56e,,53.64,91.74,53.64,59.82,92;0;0;0,custom,custom,-1,0,20.58,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709656999000
65e74b6dd7bfb8ea57fed178,true,72,98.36,72,71.81,360;0;0;0,time,60,-1,1,60,0,6.47,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709656941000
65e74b27d7bfb8ea57feccec,,52.28,93.28,52.28,64.45,327;0;0;0,custom,custom,-1,0,75.05,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709656871000
65e74ad3d7bfb8ea57fec770,,63.4,93.5,66.2,74.92,317;3;0;0,time,60,-1,4,60,0,29.35,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709656787000
65e74a60d7bfb8ea57febffc,,69.2,94.04,69.2,69.32,346;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709656672000
65e411f6d7bfb8ea57dedda5,,69,98.86,70,76.41,345;1;0;0,time,60,-1,1,60,0,5.72,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709445622000
65e41187d7bfb8ea57ded9fb,,38.75,92.84,39.59,43.78,322;1;0;0,custom,custom,-1,0,99.71,3,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709445511000
65e4111bd7bfb8ea57ded65a,,49.6,92.36,50.8,58.58,248;1;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709445403000
65e410d2d7bfb8ea57ded42d,,56.8,98.27,56.8,63.95,284;0;0;0,time,60,-1,0,60,1,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709445330000
65e41094d7bfb8ea57ded219,,41.91,91.35,41.91,53.51,95;0;0;0,custom,custom,-1,0,27.2,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709445268000
65e41073d7bfb8ea57ded0f4,,59.8,98.36,59.8,72.12,299;0;0;0,time,60,-1,2,60,0,3.34,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709445235000
65e41029d7bfb8ea57dece75,,50,92.96,50,48.4,125;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709445161000
65e41000d7bfb8ea57decd48,,47.93,92.5,47.93,45.93,146;0;0;0,words,25,-1,0,36.56,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709445120000
65e40fd9d7bfb8ea57decc17,,50.75,94.81,53.69,63.36,138;1;0;0,words,25,-1,0,32.63,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709445081000
65e40fb6d7bfb8ea57decb11,,54.34,94.84,54.34,60.98,143;0;0;0,words,25,-1,1,31.58,1,4.24,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709445046000
65e40f42d7bfb8ea57dec79d,,54.82,96.77,54.82,52.61,150;0;0;0,words,25,-1,0,32.84,1,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709444930000
65e40f1dd7bfb8ea57dec680,,50.75,97.99,50.75,62.39,146;0;0;0,words,25,-1,0,34.52,1,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709444893000
65e40ef5d7bfb8ea57dec536,,68.51,100,68.51,74.67,148;0;0;0,words,25,-1,0,25.92,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709444853000
65e40ed8d7bfb8ea57dec44b,,54.12,96.79,54.12,55.22,148;0;0;0,words,25,-1,0,32.82,1,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709444824000
65e40eb3d7bfb8ea57dec327,,62.84,100,62.84,61.52,149;0;0;0,words,25,-1,1,28.45,1,3.24,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709444787000
65e40e8dd7bfb8ea57dec200,,68.63,98.69,68.63,72.83,151;0;0;0,words,25,-1,0,26.4,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709444749000
65e40e6fd7bfb8ea57dec0fa,,42.81,87.86,45.91,55.34,138;1;1;0,words,25,-1,0,38.68,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709444719000
65e40e44d7bfb8ea57debfaa,,55.56,92.64,55.56,58.65,149;0;0;0,words,25,-1,0,32.18,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709444676000
65e40e20d7bfb8ea57debe93,,68.73,96.99,68.73,69.47,129;0;0;0,words,25,-1,0,22.52,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709444640000
65e40e06d7bfb8ea57debdca,,53.66,93.79,53.66,56.41,145;0;0;0,words,25,-1,0,32.42,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709444614000
65e3fbf3d7bfb8ea57de34e2,,65.94,97.18,68.9,71.96,134;1;0;0,words,25,-1,1,24.38,0,10.43,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709439987000
65e3fbc8d7bfb8ea57de33c3,,68.12,95.95,68.12,71.69,141;0;0;0,words,25,-1,3,24.84,0,13.84,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709439944000
65e3e912d7bfb8ea57ddb0d6,true,73.9,98.67,73.9,68.38,148;0;0;0,words,25,-1,2,24.03,0,3.83,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709435154000
65e3e8ead7bfb8ea57ddaff5,,80.39,100,80.39,83.54,124;0;0;0,words,25,-1,3,18.51,0,10.61,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709435114000
65e3e8aad7bfb8ea57ddae45,,76.8,95.61,78.8,67.05,192;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709435050000
65e3e85cd7bfb8ea57ddac53,true,70.8,96.11,70.8,73.95,708;0;0;0,time,120,-1,0,120,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709434972000
65e3e7d2d7bfb8ea57dda8a1,true,70.2,96.5,71.3,70.55,702;3;0;2,time,120,-1,2,120,1,17.01,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709434834000
65e3e6b9d7bfb8ea57dda11c,,54,94.76,54,64.21,270;0;0;0,time,60,-1,2,60,0,6.03,true,true,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709434553000
65e3e662d7bfb8ea57dd9ef3,,52.6,97.47,54.2,61.86,263;1;0;0,time,60,-1,3,60,0,4.75,true,true,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709434466000
65e3e60dd7bfb8ea57dd9cf2,,50.2,91.67,51.4,60.35,251;1;0;0,time,60,-1,0,60,0,0,true,true,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709434381000
65e3e5c9d7bfb8ea57dd9b2c,true,55.2,94.06,56.6,61.51,276;1;0;0,time,60,-1,0,60,0,0,true,true,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709434312000
65e3e584d7bfb8ea57dd9978,true,54,94.14,58.6,63.96,270;2;0;0,time,60,-1,0,60,0,0,true,true,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709434244000
65e3e53cd7bfb8ea57dd97bd,,51.6,93.53,51.6,58.71,258;0;0;0,time,60,-1,1,60,1,17.4,true,true,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709434172000
65e3e45fd7bfb8ea57dd91c8,true,51.8,92.66,53,61.45,259;1;0;0,time,60,-1,0,60,0,0,true,true,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433951000
65e3e41ed7bfb8ea57dd901a,,46,87.78,46,54.78,230;0;0;0,time,60,-1,0,60,0,0,true,true,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433886000
65e3e3d6d7bfb8ea57dd8e3c,true,47.6,93.75,47.6,57.49,238;0;0;0,time,60,-1,0,60,0,0,true,true,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433814000
65e3e393d7bfb8ea57dd8cae,true,39.6,89.82,40,44.45,198;1;0;0,time,60,-1,1,60,0,10,true,true,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433747000
65e3e33cd7bfb8ea57dd8a91,,51.6,91.72,53,64.14,258;2;0;0,time,60,-1,2,60,0,6.01,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433659000
65e3e2f4d7bfb8ea57dd88d9,,57.47,95.55,57.47,68.35,279;0;0;0,custom,custom,-1,0,58.26,0,0,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433588000
65e3e2a7d7bfb8ea57dd871b,,60.6,95.69,62.6,72.56,303;1;0;0,time,60,-1,1,60,0,2.12,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433511000
65e3e25dd7bfb8ea57dd853a,,61.4,95.34,61.4,71.34,307;0;0;0,time,60,-1,3,60,0,6.51,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433437000
65e3e213d7bfb8ea57dd8324,,42.98,90.36,44.27,48.06,233;1;0;0,custom,custom,-1,0,65.06,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433363000
65e3e1cdd7bfb8ea57dd814f,,63.6,95.61,65.6,69.9,318;3;0;0,time,60,-1,1,60,0,56.01,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433293000
65e3e153d7bfb8ea57dd7e3a,,55.82,95.22,55.82,60.26,259;0;0;0,custom,custom,-1,0,55.68,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433171000
65e3e115d7bfb8ea57dd7cb1,,65,95.88,65,75.75,325;0;0;0,time,60,-1,4,60,0,9.25,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433109000
65e3e0c6d7bfb8ea57dd7ac6,,49.84,94.79,50.73,61.94,280;1;0;1,custom,custom,-1,0,67.41,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709433030000
65e3e079d7bfb8ea57dd78cc,,64.6,95.32,65.4,67.77,323;2;0;1,time,60,-1,1,60,0,3.54,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709432953000
65e3e032d7bfb8ea57dd76fe,,45.1,90.14,46.24,60.08,236;1;0;1,custom,custom,-1,0,62.8,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709432882000
65e3dfd6d7bfb8ea57dd74f7,,68.8,96.91,68.8,68.95,344;0;0;0,time,60,-1,3,60,0,8.37,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709432790000
65e3df6fd7bfb8ea57dd7260,,69.6,96.41,69.6,72.11,348;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709432687000
65e0b10fd7bfb8ea57bf9c9d,,41.99,87.12,41.99,59.13,363;0;0;0,custom,custom,-1,0,103.75,1,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709224207000
65e0b0a2d7bfb8ea57bf9562,,61.6,91.47,61.6,68.16,308;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709224098000
65e0b042d7bfb8ea57bf8f0a,,65.8,95.13,66.6,68.54,329;0;0;1,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709224001000
65e0aff4d7bfb8ea57bf8a30,,68.6,95.07,68.6,70.86,343;0;0;0,time,60,-1,2,60,0,2.6,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709223924000
65e0afa1d7bfb8ea57bf84b7,true,70.6,96.28,72.2,74.62,353;1;0;0,time,60,-1,2,60,0,19.96,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709223841000
65e0af38d7bfb8ea57bf7e24,,65.4,93.43,65.4,66.71,327;0;0;0,time,60,-1,2,60,0,1.23,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709223736000
65df7ecb2c98ce43744e4a3d,,68.4,96.47,70.8,71.53,342;1;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1709145803000
65d8fa632c98ce43741079b9,,69.8,96.69,69.8,75.97,349;0;0;0,time,60,-1,2,60,0,18.07,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708718691000
65d8fa0a2c98ce437410759b,,67.4,96.85,67.4,72.55,337;0;0;0,time,60,-1,1,60,0,0.27,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708718602000
65d7fbc32c98ce437405bd87,true,56.8,97.26,56.8,70.59,284;0;0;0,time,60,-1,1,60,0,21.39,false,false,english_450k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708653507000
65d7fb3e2c98ce437405b98b,,51.2,92.68,53.4,65.43,256;2;0;1,time,60,-1,0,60,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708653374000
65d7faf32c98ce437405b753,,53.2,92,55,62.24,266;2;0;0,time,60,-1,0,60,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708653299000
65d7faa72c98ce437405b506,,67.2,95.74,67.2,74.82,336;0;0;0,time,60,-1,1,60,0,4.07,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708653223000
65d7fa452c98ce437405b1cf,true,62.8,96.98,64.2,64.91,314;1;0;0,time,60,-1,0,60,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708653125000
65d7fa002c98ce437405af98,,55.2,94.93,56,57.22,276;0;0;1,time,60,-1,0,60,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708653056000
65d7f9ae2c98ce437405ad15,,63.4,94.99,64.6,68.04,317;1;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708652974000
65d7f95a2c98ce437405aab1,,55.6,94.65,56.8,71.27,278;1;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708652890000
65d7f9142c98ce437405a8ae,,65.6,95.92,65.6,68.37,328;0;0;0,time,60,-1,1,60,0,1.3,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708652820000
65d623eb2c98ce4374f22474,,65,96.45,65,69.43,325;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708532715000
65d4fbf42c98ce4374e6a17c,,62.59,94.38,63.59,72.7,313;1;0;0,time,60,-1,2,60.01,0,3.5,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708456948000
65d4e8b32c98ce4374e5923a,,61.84,94.31,61.84,66.42,622;0;0;0,custom,custom,-1,0,120.7,1,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708452019000
65d4e8252c98ce4374e589f5,,67.2,96.28,67.2,70.14,336;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708451876000
65d25df52c98ce4374cd06fb,,50.6,92.86,50.6,60.96,253;0;0;0,time,60,-1,0,60,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708285429000
65d1885b2c98ce4374c5f463,,64.39,94.48,64.39,64.43,322;0;0;0,time,60,-1,1,60.01,0,0.93,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708230747000
65d188112c98ce4374c5f279,,70.19,94.93,71.39,66.49,351;0;0;1,time,60,-1,2,60.01,0,8.54,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708230673000
65d187b62c98ce4374c5f031,,60.99,92.9,61.99,66.33,305;1;0;0,time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708230582000
65d187762c98ce4374c5ee69,,64.2,95.06,64.2,69.48,321;0;0;0,time,60,-1,2,60,0,9.98,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708230518000
65d1870b2c98ce4374c5eb7c,,70,97.24,70,70.98,350;0;0;0,time,60,-1,1,60,0,0.29,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708230411000
65d186872c98ce4374c5e7f5,,41.9,90.39,41.9,58.08,300;0;0;0,custom,custom,-1,0,85.92,1,0,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708230279000
65d1862b2c98ce4374c5e5b0,,61.59,95.98,61.59,75.06,308;0;0;0,time,60,-1,1,60.01,0,15.36,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708230187000
65d185c72c98ce4374c5e33c,,49.79,91.17,50.79,62.67,249;2;0;0,time,60,-1,2,60.01,0,0.42,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708230087000
65d1857f2c98ce4374c5e158,,56,94.5,57.59,66.78,280;1;0;0,time,60,-1,1,60.01,0,2.28,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708230015000
65d185222c98ce4374c5dedf,,57.39,93.85,57.39,64.95,287;0;0;0,time,60,-1,3,60.01,0,17.29,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708229922000
65d184c22c98ce4374c5dc7f,true,59.99,94.15,59.99,64.29,300;0;0;0,time,60,-1,1,60.01,0,6.98,false,false,typing_of_the_dead,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708229826000
65d1846a2c98ce4374c5da0d,,39,96.59,39,54.93,195;0;0;0,time,60,-1,0,60,0,0,true,true,code_python_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708229738000
65d184212c98ce4374c5d84d,,34.4,89,34.4,52.43,172;0;0;0,time,60,-1,0,60,2,0,true,true,code_python_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708229665000
65d183e02c98ce4374c5d660,,32.8,84.85,32.8,48.44,164;0;0;0,time,60,-1,0,60.01,1,0,true,true,code_python_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708229600000
65d1839b2c98ce4374c5d499,true,45.4,95.78,45.4,56.58,227;0;0;0,time,60,-1,1,60,1,13.52,true,true,code_python_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708229531000
65d183032c98ce4374c5d084,,48,90.67,48,63.8,240;0;0;0,time,60,-1,0,60.01,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708229379000
65d182bc2c98ce4374c5ce83,,55.99,95.27,55.99,61.05,280;0;0;0,time,60,-1,1,60.01,0,10.34,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708229308000
65d180fa2c98ce4374c5c28f,,55.2,93.07,56.2,57.5,276;0;0;1,time,60,-1,0,60,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708228858000
65d180b82c98ce4374c5c0df,,53.99,95.83,53.99,57.04,270;0;0;0,time,60,-1,1,60.01,0,1.58,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708228792000
65cfb12c2c98ce4374b7dddd,,58.2,96.38,58.2,62.94,291;0;0;0,time,60,-1,1,60,0,19.79,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708110124000
65ce8dd92c98ce4374ac6d49,,53.2,95.73,53.2,57.42,266;0;0;0,time,60,-1,0,60,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708035545000
65ce8d882c98ce4374ac69fa,,56,95.29,56.4,62.87,280;1;0;0,time,60,-1,0,60.01,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708035464000
65ce8d392c98ce4374ac66fc,true,58.2,95.11,58.6,63.09,291;1;0;0,time,60,-1,1,60,0,0.32,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708035385000
65ce8cc32c98ce4374ac62c6,true,56.6,95.05,57.6,66.2,283;1;0;0,time,60,-1,2,60,0,0.35,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708035267000
65ce8c632c98ce4374ac5f6c,,54.8,93.52,54.8,57.56,274;0;0;0,time,60,-1,0,60,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708035171000
65ce8c232c98ce4374ac5d1a,,53.4,94.7,53.4,63.68,267;0;0;0,time,60,-1,0,60,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1708035107000
65cd8fe02c98ce4374a120d5,,50.8,90.81,50.8,57.97,254;0;0;0,time,60,-1,0,60,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707970528000
65cd8f8b2c98ce4374a11e1a,,54.8,96.28,57.2,58.35,274;1;1;1,time,60,-1,1,60,0,1.06,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707970443000
65cd8f382c98ce4374a11b88,true,55.39,92.81,57.19,58.79,277;2;0;0,time,60,-1,0,60.01,0,0,true,true,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707970360000
65c683ec4a1f8f32d76c0614,,63.68,96.19,63.68,66.37,226;0;0;0,quote,374,1,0,42.59,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707508716000
65c683bc4a1f8f32d76c03ad,,56.7,89.38,57.93,63.29,277;1;0;2,quote,1301,1,0,58.63,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707508668000
65c683744a1f8f32d76c001c,,60.52,92.98,60.52,58.03,158;0;0;0,quote,4775,1,0,31.33,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707508596000
65c683344a1f8f32d76bfcfb,,58,93.65,59.2,60.12,290;1;0;0,time,60,-1,0,60,0,0,false,false,code_python_1k,poetry,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707508532000
65c682e84a1f8f32d76bf959,,62.39,95.15,62.39,58.5,312;0;0;0,time,60,-1,1,60,0,5.91,false,false,code_python_1k,poetry,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707508456000
65c6826c4a1f8f32d76bf30d,,14.8,85.06,14.8,43.35,74;0;0;0,time,60,-1,1,60.01,5,1.94,true,false,code_python_1k,ascii,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707508332000
65c643c94a1f8f32d76852f9,,16.2,94.25,16.2,49.09,81;0;0;0,time,60,-1,1,60.01,5,0.26,true,false,code_python_1k,ascii,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707492297000
65c641ea4a1f8f32d7683698,,15.8,93.26,16.6,54.84,79;1;0;0,time,60,-1,1,60,3,0.27,true,false,code_python_1k,ascii,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707491817000
65c641534a1f8f32d7682d75,,10.8,87.88,10.8,26.12,54;0;0;0,time,60,-1,0,60.01,8,0,true,false,code_python_1k,ascii,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707491667000
65c640da4a1f8f32d768260a,,41.2,93.78,42,56.6,206;1;0;0,time,60,-1,1,60.01,0,18.55,true,true,code_python_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707491546000
65c640374a1f8f32d7681c45,true,42.8,94.3,42.8,61.64,214;0;0;0,time,60,-1,1,60,0,3.89,true,true,code_python_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707491383000
65c63fde4a1f8f32d76816cb,true,38.2,91.55,38.2,58.75,191;0;0;0,time,60,-1,1,60.01,0,18.46,true,true,code_python_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707491294000
65c63f624a1f8f32d7680f62,true,38,91,38,49.38,190;0;0;0,time,60,-1,0,60.01,0,0,true,true,code_python_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707491170000
65c63eeb4a1f8f32d76807c0,,58.6,95.91,61,68.19,293;1;0;0,time,60,-1,2,60,0,4.25,false,false,english_10k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707491051000
65c63e9a4a1f8f32d7680273,,56.59,93.29,58.59,68.49,283;2;0;0,time,60,-1,2,60.01,0,1.32,false,false,english_10k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707490970000
65c5a27c4a1f8f32d7623558,,56.3,95.95,56.3,72.16,449;0;0;0,custom,custom,-1,0,95.7,0,0,false,false,english_10k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707451004000
65c5a2054a1f8f32d76231ad,,53.59,92.91,54.99,67.35,268;2;0;0,time,60,-1,5,60.01,0,25.53,false,false,english_10k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707450885000
65c5a1a04a1f8f32d7622e7b,,56.79,93.25,57.79,71.28,284;2;0;0,time,60,-1,5,60.01,0,15.24,false,false,english_10k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707450784000
