_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
6566da1a431ab09ac4cce71c||46.79|95.16|46.79|67.11|117,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701239322000
6566d9f7431ab09ac4cce5f2||35.6|86.54|35.6|53.71|89,0,0,0|time|30|-1|1|30|0|22.96|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701239287000
6566d9a3431ab09ac4cce364||46|92.8|46.8|63.31|115,1,0,0|time|30|-1|1|30|0|2.58|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701239203000
6566d95e431ab09ac4cce118||48.38|98.37|48.38|68.3|121,0,0,0|time|30|-1|1|30.01|0|2.26|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701239134000
6566d91f431ab09ac4ccdf44||42.79|93.22|42.79|60.67|107,0,0,0|time|30|-1|1|30.01|0|0.72|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701239071000
6566d8d3431ab09ac4ccdce8||42.8|93.97|42.8|60.11|107,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701238995000
6566bc83431ab09ac48dd631||6|80.95|8.4|0|15,2,0,0|time|30|-1|0|30.01|24|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701231747000
65658b1759405040bdafab35||34.8|95.6|35.2|42.86|87,1,0,0|time|30|-1|4|30|3|8.36|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701153559000
65658ac959405040bdafa89c||45.58|96.67|46.38|71.13|114,1,0,0|time|30|-1|1|30.02|0|0.29|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701153481000
65658a3d59405040bdafa3ea||48.4|99.21|50.4|70.91|121,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701153341000
65658a1759405040bdafa2a9||34.79|87.13|34.79|62.85|87,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701153303000
656589f059405040bdafa149||40.38|95.41|40.38|68.64|101,0,0,0|time|30|-1|2|30.02|0|0.45|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701153264000
656589b659405040bdaf9f7d||40.39|95.41|40.39|69.45|101,0,0,0|time|30|-1|1|30.01|0|1.54|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701153206000
6565897a59405040bdaf9dae||45.59|95.83|45.59|67.73|114,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701153146000
656586ff59405040bda7c951||25.59|78.82|26.79|48.51|64,1,0,0|time|30|-1|0|30.01|1|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701152511000
656586d659405040bda7c7ee||39.58|92.17|43.18|62.46|99,1,0,0|time|30|-1|2|30.01|0|4.22|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701152470000
6565869e59405040bda7c627||36.79|92.66|39.19|62.09|92,1,0,0|time|30|-1|1|30.01|0|1.66|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701152414000
6565866059405040bda7c42a||44.8|93.44|44.8|70.27|112,0,0,0|time|30|-1|1|30|0|0.97|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701152352000
656585f159405040bda7c071||45.99|96.67|45.99|67.73|115,0,0,0|time|30|-1|1|30.01|0|2.79|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701152241000
656585b359405040bda7be87||37.99|93.1|45.58|68.17|95,3,0,0|time|30|-1|1|30.01|0|5.63|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701152179000
6565845459405040bd9ff172||40.4|94.59|42.8|66.43|101,0,1,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701151828000
6565841759405040bd9fef47||39.99|95.41|42.39|69.45|100,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1701151767000
6562e08f1c9917b51aa44ba1||39.59|93.46|40.39|67.89|99,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700978831000
6562e04d1c9917b51aa449d9||34.4|88.78|34.4|62.16|86,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700978765000
6562e0261c9917b51aa448cc||34.79|88.68|37.19|67.54|87,1,0,0|time|30|-1|1|30.01|0|0.92|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700978726000
6562dfee1c9917b51aa44721||37.2|96|39.6|64.23|93,2,0,0|time|30|-1|3|30|1|4.94|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700978670000
6562d8b91c9917b51a949917||38.38|95.05|38.38|60.55|96,0,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700976825000
6562d88a1c9917b51a9497c2||36|91.92|36|56.37|90,0,0,0|time|30|-1|1|30|0|2.81|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700976778000
6562d85c1c9917b51a949664||33.6|88.54|33.6|64.47|84,0,0,0|time|30|-1|2|30|0|2.63|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700976732000
6562d7151c9917b51a8ccf84||29.18|86.02|31.58|61.53|73,1,0,0|time|30|-1|6|30.02|0|6.74|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700976405000
6562d5b41c9917b51a8cc545||37.99|93.4|39.19|72.92|95,1,0,0|time|30|-1|3|30.01|0|12.63|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700976052000
6562d5541c9917b51a8cc25d||42.78|93.86|42.78|70.86|107,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700975956000
6562d5191c9917b51a8cc088||34|86.14|34.8|60.55|85,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700975897000
6562d4e91c9917b51a8cbef7||41.6|95.58|43.2|72|104,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700975849000
6562d4b31c9917b51a8cbd66||39.99|92.04|39.99|66.65|100,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700975795000
6562d4891c9917b51a8cbc0a||39.18|90.09|39.18|69.47|98,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700975752000
6562d44d1c9917b51a84fd3b||40.79|90.27|40.79|70.37|102,0,0,0|time|30|-1|4|30.01|0|16.29|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700975693000
6562d3ec1c9917b51a84fa98||42.39|96.36|42.39|60.6|106,0,0,0|time|30|-1|3|30.01|0|10.71|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700975596000
6562d39e1c9917b51a84f86d||43.59|100|43.59|72.96|109,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700975518000
6562d3601c9917b51a84f6a5||39.2|95.15|39.2|61.9|98,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700975456000
6562d3241c9917b51a84f4fa||36.39|91.92|36.39|55|91,0,0,0|time|30|-1|1|30|0|0.42|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700975396000
655d94fe0d82cb49509cd24b||39.58|95.37|41.98|65.17|99,1,0,0|time|30|-1|1|30.02|0|0.87|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700631806000
655d94d70d82cb49509cd0ee||39.19|93.52|41.19|72.6|98,1,0,0|time|30|-1|2|30.01|0|11.1|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700631767000
655d94730d82cb49509ccdbe||39.19|97.03|39.19|67.94|98,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700631667000
655d94520d82cb49509ccc9d||31.6|91.01|31.6|62.6|79,0,0,0|time|30|-1|1|30|0|1.82|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700631634000
